order_id,customer_id,order_date,order_amount,shipping_address,order_status
e78e065a-b2c9-4e06-8e6f-b18b473e87cf,9919,2022-04-06,54.66,"Unit 2351 Box 5064, DPO AP 50493",pending
77e4edcf-5925-4141-9f00-58ec08780e91,1170,2023-11-20,487.91,"87154 Glover Run, Port Evelynstad, FM 04877",delivered
2c5ea054-e0ec-4a45-b2c4-741d411c3b1f,2360,2022-05-26,388.11,"2337 Snyder Extension, Patriciachester, DC 67851",shipped
ddd0343f-4553-4a4f-9127-19bc10f15ccc,6104,2024-05-14,331.52,"43820 Moore Isle Suite 522, Taylorstad, MO 91509",shipped
de654dfe-5541-4ae4-8d32-09cba8081c2e,1633,2023-04-25,83.76,"89428 Washington Shoals, Ashleyton, AL 09475",delivered
9efaaa1c-3ebf-4e00-8972-1a8444f8e7dd,7835,2020-10-10,428.08,"79262 Phillip Street Suite 710, Lake Brian, DE 13104",shipped
765507f1-fd15-4a23-8270-78edf23e0773,7622,2023-11-06,458.83,"0692 Miller Keys, South Sharon, ID 73228",shipped
9f08da27-9caf-4433-9c09-78f556dff4c3,2185,2024-10-26,439.32,"737 Julie Pines, Davidchester, MA 59108",delivered
3de6cf1e-f0a3-463b-bfe6-cfebb6aaffa9,1648,2022-05-15,130.76,"129 Jessica Camp Apt. 698, Linview, AK 20780",shipped
9a307f3e-55fc-4446-a9e4-a4ccbf8bedeb,2998,2024-12-18,477.84,"34010 Morrow Fords Apt. 199, Millerland, FL 82640",shipped
86b5dd37-8fe2-403c-a6d3-8d18ffa5e82b,5224,2021-12-03,255.95,"4711 Walker Ville Suite 266, West Benjaminmouth, UT 96515",delivered
b0037f33-b887-46f6-85cb-06b9a9b62d9d,6392,2022-05-29,158.16,"1228 Michael Village, West Michaelfort, FM 63215",pending
0061f045-0963-4db6-b4cc-d56a9aaf8814,3554,2023-04-13,498.24,"723 Todd Curve, Ericksonport, NV 33415",shipped
6a1037ea-cafa-4a7f-9758-c03c9062514c,6230,2024-11-23,106.77,"4241 Glass Walks, New Mollyhaven, MN 74369",pending
3151d92b-8e0b-4631-b963-665385b23595,2005,2023-10-24,350.73,"6980 Lindsay Field, North Daniel, ND 93759",delivered
29c7fa27-0dab-4fc5-854a-03971c674b17,2575,2021-03-19,247.98,"46778 Michael Ramp, North Seantown, MT 74977",delivered
10452d3a-d16e-4893-9fdb-821be895b6bc,2633,2021-06-06,110.65,"812 Mosley Fort Suite 610, Jeremyview, CT 91717",delivered
539a55a2-73e1-469b-bcaa-bc82761e3f6e,7261,2023-04-23,38.79,"8332 Lucas Corner Suite 986, Monicastad, DE 02933",pending
9dbb2b29-9a83-4663-b894-c1b89145fa21,8873,2024-07-23,58.45,"068 William Terrace, South Vanessa, DC 71982",delivered
41572018-8c4d-4827-b758-deceba9ee194,2415,2023-01-13,397.45,"1854 Ramirez Forges, Johnstad, VT 22942",shipped
f4e239ab-2f21-404f-8a9c-e8173ab9bc63,4330,2020-10-28,439.68,"311 Ashley Plaza Apt. 165, Jessemouth, AL 56823",delivered
1560627a-f579-4ce7-9c79-2206b8238eea,2601,2020-12-14,295.65,"31333 Amanda Court, North Dianeberg, NY 74208",pending
379f0da8-afde-42ae-b6ea-5ba6bb5d5deb,1265,2022-07-31,498.22,"06459 Jose Summit Apt. 009, South Madison, FM 76339",pending
e6e164a0-1dea-4a1e-86a2-1a62fdd6baa4,8601,2024-04-04,337.81,"3342 Alyssa Centers, Port Angelaview, PA 90733",shipped
59bd2826-a92a-4f79-a1b4-9875a42eec27,3647,2021-11-21,485.62,"24896 Tina Underpass Suite 454, East Shaneport, AK 59243",delivered
9d30b9b1-5d7d-4c8b-b809-3e708dec8999,2446,2023-04-27,151.77,"249 Cesar Centers, New Taylor, AL 86683",shipped
a9238f2c-a1c8-4f68-90d6-81b49332064e,3171,2025-01-23,421.79,"5633 Emily Overpass Apt. 801, Amandaberg, CA 16157",pending
8c0f6587-c869-4d55-8791-081a31780543,5900,2024-04-11,165.39,"482 Dylan Well Apt. 830, Mayfort, VT 96813",pending
9d367bfb-1275-40a9-a73a-7bcfd36c773c,2230,2021-07-06,388.58,"175 Osborne Forest, Port Lorishire, ND 27342",delivered
2ae433e7-8caf-49b0-aa63-cff301863221,4491,2024-10-16,485.18,"5377 Gonzalez Spurs, Evanmouth, MI 69724",pending
04e19898-113a-490f-b257-1adb64ed843c,9357,2022-01-07,190.57,"226 Emily Crescent, East Jessica, WY 39270",pending
d923c578-d389-4537-a53a-49305e9a1f01,5826,2020-06-30,431.49,"9556 Jones Canyon, Rowlandbury, HI 53480",shipped
481f0522-1323-4859-afa7-29b439603476,2175,2020-06-24,127.03,"6774 James Camp Suite 412, Lake Kimberly, WA 03344",shipped
e0e99ab0-a443-44cc-9b9d-3ccc9c27ec89,1614,2023-07-22,459.81,"18538 Rogers Mall Apt. 996, Rodneymouth, ME 80328",pending
cd248064-a64e-472f-9837-154c6ee5ddaa,5942,2022-01-24,311.19,"87212 Susan Fields, Johnsonmouth, ME 33915",shipped
1c4eb7a5-a092-45dc-9980-11f1caa0954c,7208,2024-05-10,69.84,"9515 Barnett Place, East Tabithaborough, KS 33809",delivered
9a065297-7829-4f9b-b5ab-5f4d852bace6,5690,2022-12-22,92.97,"2150 Wells Fords Apt. 715, Andreabury, NE 60129",delivered
42db6b00-ce0b-4466-8c7b-bd3e7fdfdc3c,3486,2022-08-05,68.3,"15995 Dorsey Mountain Suite 801, East Robertburgh, CT 04614",pending
68bca5c1-6cf5-4477-852c-39c6346ab143,1784,2021-01-03,47.31,"58357 Lucas Ports Apt. 110, Dillonville, ME 43354",shipped
59776b04-f78f-4e4b-890b-ea248ca400d3,2350,2023-08-22,460.84,"449 Heidi Walk, Rodriguezchester, GU 61437",shipped
fc6cc976-cc57-415e-a0c4-e7398571158d,6431,2024-02-13,35.19,"2473 Meyer Fields Apt. 274, Alexandriafort, WI 15404",delivered
89663e4c-aca9-4c79-8d39-6c8a00afe27f,8099,2024-11-23,483.25,"342 Jim Squares, South Leslie, OH 57933",shipped
ca1076f0-5e1d-497d-8ffc-346a0f8dbac0,7365,2023-06-06,42.55,"USNS Blake, FPO AE 02315",delivered
2af47399-7cf7-4679-9357-4f55bf8e4e44,5149,2022-07-26,408.93,"18107 William Prairie, Eugenemouth, FM 26077",pending
c865977b-6388-4048-adfd-256e80b7ae37,3739,2020-06-27,499.19,"121 Hatfield Squares, Baxterside, AS 10802",shipped
7f9c66bb-447e-4bf6-b964-61d5ee017491,9140,2024-03-16,372.4,"58618 Nancy View Suite 679, Port Erinburgh, PA 39784",shipped
ffc933ce-c235-418c-b1be-ecd22bcf931f,1033,2021-03-22,78.08,"506 Sandra Stream, East Paulport, MA 59341",pending
d3b67141-46fa-4583-94d1-ea504961aca2,5636,2025-01-27,248.41,"250 Jackson Canyon, New Mitchell, MA 48469",shipped
e11a28d4-8c79-4330-b630-6d8fcb5d5234,8643,2025-04-13,296.04,"4902 Brown Rest, Johnsburgh, IA 77094",delivered
7424676d-4f24-4e28-ad1b-895c7b7e2f89,5520,2020-09-03,265.09,"203 Jackson Mill, Lake Marcushaven, MA 20178",pending
d8715f00-1341-42b8-af05-099a0289734a,7978,2025-02-18,201.31,"Unit 0166 Box 8003, DPO AA 43783",pending
356577ff-19d7-4253-93b1-7c897e7590a3,9301,2020-07-17,289.4,"6314 Barnett Spurs, Walkerland, MP 86668",delivered
410666bd-49ad-4f0d-b6f5-cbaa762ce2fd,4619,2023-12-15,490.77,"Unit 3827 Box 8718, DPO AA 99382",shipped
22ac525f-c1b2-4eb1-95a4-05694ae04a3c,7049,2021-04-24,61.92,"682 Carr Walks, Kennedyberg, WA 01356",delivered
697e77ad-d5c9-4a84-835d-32e378230c48,6582,2023-09-07,222.02,"097 Owen Well Suite 210, Port Alfredfurt, NH 21255",pending
81a08905-b2db-450a-91e2-20bc57f0b850,7584,2024-03-06,112.02,"2863 Blankenship Hill, Lake Kaylee, IN 69334",pending
db5063de-3889-4416-ac17-306d459428ea,9271,2022-06-13,155.16,"7250 Sarah Mission Apt. 308, Brianville, AL 71536",shipped
e4ac7ff7-2488-4184-b759-9b27169bb62a,4018,2025-01-01,229.64,"25935 Solomon Hills Suite 646, Nobleview, WI 45060",delivered
6797e834-8aff-463e-9b63-9f7c88c863e0,2415,2022-08-06,233.29,"2057 Martin Hills, Norrisfort, IL 95179",pending
86ef8447-2061-4c71-a0ec-9167e980b790,7622,2022-03-29,75.3,"940 Johnson Crossing, Kyleland, AR 32462",delivered
70516ee1-5fd8-4ae0-948d-90ec395e903a,6924,2025-02-04,208.5,"15503 Taylor Hollow Apt. 839, Josephfort, AZ 68678",shipped
301ea7b0-1abd-4058-9027-6554335b0cbc,5243,2020-02-20,197.56,"1859 Selena Road Suite 384, New Sarahmouth, CT 50496",shipped
73eda980-1266-4813-9992-d2fd75aecc9a,8805,2024-10-13,21.05,"68215 Lewis Mountain, Bryantburgh, NV 94585",shipped
fd2cacd0-3fad-48cf-b2bc-7038ddcdea57,2359,2023-02-01,154.09,"9500 John Ramp, North Elizabeth, FL 31811",delivered
4b9d5cf3-b973-4faf-84d7-e6897c9e4fa2,5496,2024-12-03,64.5,"429 Gonzales Expressway Suite 057, Wayneshire, MH 54111",shipped
34cedd6f-037f-4e75-a3bb-c85b319a4793,1083,2022-03-15,493.55,"4858 Karen Passage, Tamarahaven, WY 46513",pending
c019a857-483e-4a28-93fa-b28461f7fb6c,9343,2023-01-20,327.66,"4256 Shelly Coves, Deborahside, NJ 30132",pending
4c0d415a-824d-4a22-99c2-0acbfca86fa8,3949,2021-05-05,137.73,"7618 Regina Crescent, Fergusontown, SD 76875",delivered
b8b1b7eb-567a-4422-9b26-e6be3fbd6859,9387,2024-11-19,228.09,"289 Cervantes Trace, Taraton, KS 01166",shipped
bff850c1-be0a-4633-918e-2c5d2540993e,1084,2023-08-18,11.68,"02106 Travis Cove Suite 692, Simpsonburgh, CA 87971",delivered
e46dcaac-a45b-4f0c-b776-fcaa84658d20,7747,2021-02-12,210.5,"69919 Webb Burgs Apt. 834, Sullivanmouth, KS 07335",delivered
6d765723-8d44-4207-a420-a3510e351003,1966,2022-06-16,339.43,"07263 Jessica Valley, West Jonathan, PA 36164",shipped
f0642045-3509-4686-ba7d-5ae5946dc3a5,8960,2025-01-01,76.43,"52922 Hicks Gardens, Patriciaton, ND 97662",shipped
a648f407-0c9e-4f79-85e6-a78bb688a1d0,1126,2023-03-29,241.14,"481 Ferguson Glen Apt. 085, Escobarfurt, MS 33999",shipped
217fe203-bd11-476d-9333-9bdc341d6089,4148,2023-06-04,255.74,"792 Fowler Light, Lake Stanley, MD 29250",shipped
6736ba3a-583a-41af-807f-cbef0f776faa,2994,2024-07-26,182.08,"1967 Roger Estates, Colestad, GU 02281",delivered
20cbe96d-9420-4109-b7c7-1b1a7236bfd0,3643,2024-01-26,78.6,"6999 Cook Trafficway Suite 550, Lake Melissa, MS 07798",shipped
329ab7a7-e86e-41d5-aa8b-34cfab33e9d6,3426,2024-08-09,98.68,"972 Dawn Flats, Hernandezhaven, MP 62156",delivered
ea9e337c-c8dd-42e1-b7c4-a5c81cb9331f,3539,2023-11-09,149.12,"0388 Charles Junctions Apt. 328, Port Allison, KS 96116",delivered
f4f9b227-d671-49e2-84d1-c83bb4c5a174,5550,2023-12-04,240.81,"54040 Jeremy Park Apt. 166, Sanchezville, PR 01925",shipped
b4f407d2-f940-4874-9c15-c8942ec7637c,9618,2021-07-10,104.38,"50543 Foster Throughway, Leblancfort, SD 21120",delivered
0c723da3-036e-44ec-9eaf-19d9c1780435,5868,2023-08-27,25.66,"7234 Kristin Stravenue Apt. 140, East Melanie, OR 43940",pending
6459f395-e01f-4da4-9110-93c47d7989b1,2511,2022-05-27,29.12,"09069 Freeman Circles Apt. 641, Markberg, ND 34593",delivered
8b3ff633-c174-44a4-8ba8-2f1bf31f659b,5390,2020-06-09,231.66,"17627 Brennan Roads Apt. 194, Kellyberg, AK 22105",shipped
74cea037-fa7e-44ad-9044-8aecc6f897ec,4738,2025-04-16,192.78,"81196 Moreno Mission, East Mary, ND 23596",shipped
f3299a60-c80c-45d5-aaab-7beeee2de858,2891,2023-03-11,468.65,"34693 Martinez Meadows, Garytown, MD 54546",pending
ee52b134-141c-4df6-b71f-e80a52f40b11,1486,2024-02-06,414.76,"62812 Robert Cliffs Apt. 549, Middletonton, IN 81268",pending
e5e24120-27e6-4699-b445-f99cbc20a7ff,4182,2025-03-06,166.16,"641 Rodriguez Inlet, South Richardton, NC 25825",pending
58cabc9b-72cb-490c-83ac-73a014f495b2,3385,2024-11-02,90.72,"Unit 5313 Box 3812, DPO AE 36725",delivered
9331de05-0520-452e-ae29-052184419a6e,9693,2021-01-23,300.1,"13940 Gloria Shores Suite 251, Nicoleton, IL 30944",shipped
0ace7f88-746f-4334-ae0b-6584596783ff,8154,2020-04-05,151.74,"1827 Whitney Court, West Amanda, AR 00537",delivered
43ca805b-aa3b-42dd-ae5f-c204632d43fb,6888,2023-09-01,478.69,"8939 Pacheco Shore, Brianbury, OH 95160",delivered
93b71c08-9cb7-4702-8979-8bf4bb5ad825,1670,2020-12-22,303.41,"2607 Mcpherson Trace Suite 484, Kochhaven, CA 33804",pending
6cb1f536-a275-4af9-9b4c-6d6e08157c42,9588,2024-10-19,127.73,"583 Brittany Passage, North William, SC 96102",shipped
f9a38ca9-0f11-4388-81f7-38ad34b843b5,9854,2022-05-20,18.42,"736 Christopher Falls, Lake Anita, VA 99649",shipped
7a3c9441-4d34-445c-80c6-b0efe8792bb9,1388,2020-12-17,448.53,"1016 Sanchez Falls, Juanberg, IN 23801",shipped
d3308f05-8061-482a-ab40-3f21f3de8dc5,5713,2020-01-04,455.92,"826 Alyssa Junction Suite 381, North Stevenfort, MI 20706",delivered
4012822f-8cc9-43d4-a292-b4f59ee61127,6397,2021-11-29,128.87,"6425 Rice Inlet Suite 759, Danielberg, SC 59009",shipped
5a9d9712-159f-4384-84d0-05648d6d0eab,6454,2022-05-03,437.08,"079 Scott Falls, East Christophermouth, MH 03719",shipped
ca1c135e-ed12-483a-9ab7-2d60501c5bb5,9364,2023-03-08,382.87,"12666 Steven Spurs, South Christine, NV 57391",shipped
e66c4f96-6e68-4125-b856-c828dd28c543,5303,2020-03-04,151.08,"11492 Alvarado Lodge, Salinasport, ND 61280",delivered
a74fa958-29cb-4d65-bcae-83a24389b104,7717,2022-10-06,401.94,"432 Garcia Streets Apt. 022, Lake Bridget, LA 61879",pending
211ea569-0f36-4cfe-bc9d-0fa9b9fbd890,3111,2023-05-11,279.8,"56838 Anthony Springs Suite 678, Sophiaport, VT 90330",shipped
f531c810-63f4-4051-8a75-7299e4ff2811,2392,2024-11-28,324.36,"7158 Palmer Port Apt. 349, Reyesland, KS 46328",delivered
49162cea-1a15-49eb-a24f-8c972af555b6,4658,2021-06-06,21.06,"92854 Christopher Curve Suite 087, Ortegashire, LA 94812",shipped
d7c4b2a6-31d1-4e21-8867-dcd191513bbc,6641,2022-01-21,253.88,"24189 William Mount Suite 674, Youngville, WA 46972",delivered
c44cf0b6-0bb4-4885-89f6-d21f00605c22,1408,2025-01-30,340.11,"166 Ballard Forest, Jamesberg, AL 75218",shipped
a4546a24-4629-4e87-844c-721aae35b624,8612,2023-04-30,283.57,"824 Emily Grove Apt. 301, Phillipsmouth, ME 25150",shipped
4b77532a-5a36-4de3-a803-773276e89fb1,3390,2022-01-30,57.7,"614 Kaitlin Cove, Bartlettton, AR 90957",delivered
ccb45894-11e6-48f4-a96e-8ce95fb34f32,8284,2020-07-26,132.78,"2338 Mathew Manor, Lake Samuel, WV 34975",shipped
67dbac5a-7ad9-4eed-8ea8-5f42825cc35e,7594,2023-05-06,302.17,"0852 Edwards Trail Suite 438, South Kevin, NV 92667",shipped
6f8ad3e4-55a4-4770-ba21-2e69067fd6e6,6225,2025-03-26,409.02,"35641 Hoover Via Suite 712, Padillaside, GU 53764",delivered
73424e5b-9241-4fec-8c20-1667df667987,6294,2024-09-05,479.33,"760 Allen Well Suite 389, Rodneystad, TX 02988",pending
b40cab4d-4723-4558-8ad2-4df873876e7e,7096,2023-11-24,300.25,"6873 Jacobson Port, South Scott, NJ 90377",pending
bcc122eb-78cd-4e2d-a454-26f3c33336f8,1341,2021-01-29,276.92,"77468 Gomez Pines, Shaneland, MT 18565",pending
ece19df1-c541-4473-be68-48fb8cb35691,4056,2023-07-02,292.2,"PSC 9728, Box 1962, APO AP 49344",delivered
0bf2a87e-4377-4136-9c64-71fb047112b6,1010,2020-07-03,418.72,"561 Rhodes Pine, Martinborough, SD 01068",delivered
189c8e2b-735c-4882-bf2e-d477c1888185,8043,2021-06-14,287.55,"PSC 3388, Box 1508, APO AE 21679",shipped
5f190f79-8674-4c3e-a35b-5d1274c6469b,5883,2022-08-07,186.05,"05011 Deborah Burgs Suite 336, Lake Crystalstad, AL 99545",shipped
3a26c439-72c1-4179-b2d2-6b49e2df07f2,9516,2022-06-08,307.79,"17882 Smith Gateway, Reyesmouth, PR 21748",delivered
f7be11d8-80ed-4254-96f9-4d619c6ccdfd,8031,2020-03-10,17.24,"0769 Armstrong Crest Suite 903, East Kimberlystad, PW 29182",shipped
937ecdba-131a-4bbf-aa9e-83a9a029178d,1794,2020-11-29,200.37,"79325 Lopez Plain, Hutchinsontown, AZ 13494",pending
f643ebb7-3e2c-47e9-ae74-7c50d9c95765,8531,2023-07-24,127.89,"2046 Julie Pike, South Taraberg, MH 04178",pending
330b3b12-9168-403c-8119-53898df2e9f9,5478,2024-12-21,191.91,"10549 Wong Garden Suite 165, Vasqueztown, HI 70370",shipped
d795022e-1d4b-4539-ac8f-d0c63775c2d6,2359,2025-02-06,205.55,"37492 Jaime Turnpike Apt. 184, West Melissa, PR 88789",shipped
7ea47c80-f8b9-499b-b8da-90fb57d297e0,8277,2020-11-25,213.04,"76234 Amanda Lock, Port Anita, MT 37515",shipped
dd4b290e-93f6-4166-9f11-5e9d6bf27cb0,7852,2021-09-18,335.3,"14357 Kenneth Rue Apt. 491, North Brianview, MN 47835",shipped
e5729b8c-af12-4bd7-90f0-bf218194f3a6,5896,2021-01-27,298.0,"699 Jesse Fall, Robinsonhaven, DE 04542",delivered
6b07930b-b0a1-4f5d-ab46-254b5036bb89,1959,2022-06-14,78.61,"Unit 5965 Box 2292, DPO AA 34304",shipped
bb2b7141-2b33-410e-89f3-d10d95c008d5,1335,2024-02-11,260.89,"94900 Gregory Fort Suite 657, Justinbury, GA 71911",shipped
a6a48369-9bf9-4b2a-ac08-1dc0d42b1683,8846,2023-08-20,364.21,"USNV Scott, FPO AA 91144",delivered
5bfe0ad9-24b8-411b-afce-c8c94dd55174,3633,2025-03-21,323.67,"USNS Fuentes, FPO AP 33434",pending
eb5a8575-b0bd-4028-9435-2bb6b8193bfc,5845,2022-03-19,141.98,"3706 Mark Avenue, New Bradley, NE 77824",pending
0511d921-bc4f-45b4-8e27-06c815cf4e79,9173,2024-09-11,431.24,"57673 Jessica Turnpike, Lisaborough, TX 03013",shipped
07864721-e491-4ca7-98df-4fa2f59a522b,6293,2023-02-23,403.33,"91821 Joseph Corner, North Rhonda, PW 63783",shipped
5eb2acca-56aa-4936-a635-3c91c9a3b83a,9708,2022-08-14,148.17,"498 Anderson Shores, Lake Tracy, ND 99768",shipped
bc7a0be8-a4a9-46e5-a39b-ed272c4ca17a,4938,2023-08-22,374.53,"635 Sharp Bypass Apt. 160, Larsonberg, DC 04997",pending
12e7b9e8-87b3-449e-90e8-33418056df40,3852,2023-12-28,114.17,"03282 Sarah Stravenue Apt. 175, Jessebury, IN 14990",delivered
c2f74df4-5fae-427e-858e-d42d853c8990,1078,2022-07-27,385.73,"644 Kristen Mission Apt. 007, West Michelleburgh, NV 11601",pending
db3e8c66-71a3-496d-af2a-c1789cb9e43f,2310,2020-08-20,232.64,"757 Savannah Parks, East Michaelshire, CT 01383",shipped
c62aee5d-deaa-4325-bc94-b33a16ad932f,6043,2020-11-24,64.2,"590 Ramirez Falls, Conradbury, MN 11949",pending
c5c21a5f-0b00-4daa-90a8-a43ffc9af725,6603,2021-11-30,130.83,"563 Barry Row Suite 886, New Billymouth, VI 21388",pending
f750b245-3321-427a-b41f-3c593e07bf23,2769,2020-08-15,170.54,"8761 Cherry Burg Apt. 217, East Gregoryport, UT 42713",pending
5b1f1108-ea37-45d6-b134-75cc6711ee38,6166,2024-07-01,234.68,"350 Suzanne Trace, Port Scottfurt, WV 57794",delivered
98fca14e-5dfe-48b9-b08c-f6c3f3fe3dfb,1471,2024-11-20,198.24,"4040 Washington Crest, Teresaville, MN 03564",pending
e5f1d93d-afb7-4eb8-873f-f4e5d37e6976,7206,2024-02-29,17.32,"PSC 0957, Box 6232, APO AE 84077",pending
29fa8cb9-819b-4c60-88bf-21cccbb93517,3695,2024-11-29,190.77,"712 Harry Knoll Suite 730, Anthonychester, NJ 94300",shipped
f74150e8-27cd-44a5-8272-6b07046370f2,4918,2023-09-04,498.41,"069 Brown Springs, New Stacyshire, TX 84876",shipped
fffdf1f3-1af2-48e7-ab84-6b37f83230df,4631,2020-03-14,332.01,"477 Patricia Ferry, North Emmafurt, WA 18351",delivered
e4900f3d-e252-438c-84a9-9b361407219f,6536,2023-02-07,341.07,"91505 Sabrina Village, East Jennifertown, AZ 30548",pending
a2a9f20e-aafa-4282-8e7c-21e995e16c35,6879,2020-02-21,98.83,"484 Austin Summit, North Amanda, KY 93676",shipped
b3c105f4-0fcf-4f64-9ab8-5072e39bf6e2,2352,2021-08-30,167.86,"673 Gonzalez Rest, Port Cassidyport, SC 35020",delivered
930f7823-eec2-4314-b03c-597e356c16a2,3282,2024-12-30,267.43,"531 Bruce Ways, North Ashley, NY 86257",shipped
d36286e7-cb4a-4f5b-81d4-0007f491198d,1755,2021-08-24,146.97,"018 Gardner Walk, Lake Dawnhaven, FM 52096",shipped
561c16a9-3787-4d56-b9d6-224410796bf2,8128,2024-01-19,202.23,"56837 Bradley Rapid, Rebeccaburgh, TX 63868",delivered
b913c72f-d3b0-4b50-af24-f4c0c7cc255f,2485,2021-11-12,226.88,"2258 Sharon Extensions, North Angela, RI 08484",shipped
98c0fb27-7c1d-4182-aa4e-b2f68364def7,8952,2021-09-19,154.79,"161 Rachael Square Suite 378, Barbarahaven, SC 44875",shipped
59478f97-68ec-4f62-b5c3-1e37c4588a0c,3274,2023-10-03,416.32,"8105 Shane Hill, Port Emily, MH 94311",shipped
e930a613-a87c-4381-88c4-1df5a50c0e21,5948,2025-01-11,52.64,"704 Tyler Locks Apt. 929, Port Judithberg, NY 07129",pending
19f0a977-298a-43e8-bdb9-4f3b0f5c844b,9873,2024-07-24,464.53,"800 Hill Curve, New Sarah, ND 68229",shipped
2064cc52-2798-4700-84aa-be0b9fbf2224,2953,2025-04-13,186.0,"18982 Robinson Court Suite 700, Huffmanville, OR 03560",shipped
9e3d23cb-488a-4f54-9a14-5457a4197cd7,3885,2022-10-26,450.93,"60324 Mcintosh Branch, Gilbertville, OK 36985",pending
9f52d323-d635-45c1-b5a0-60216afb8a47,4439,2022-08-05,242.67,"28211 Ward Highway, East Ronaldview, UT 19210",shipped
0a788c51-d12e-4806-bdb7-b4a005f19bcf,7491,2022-01-25,118.43,"1377 Watkins Freeway, Wattsmouth, OH 10140",shipped
46c97836-c8d0-4a67-ad1c-63805795b82a,6815,2020-05-14,378.25,"PSC 8191, Box 9155, APO AE 44441",shipped
fbf1b989-3c0b-4d87-bc0b-dae809b3fc47,2984,2021-04-04,421.11,"4449 Martin Plain Apt. 471, Bautistabury, LA 33190",delivered
5394dead-9bfb-4ad8-b00f-eb89fcdcd666,3570,2023-03-06,255.05,"82978 Jillian Shoal Apt. 891, Lake Jacqueline, RI 39973",pending
cb2ffdcb-335a-4ddc-8137-d3ebfcbf649a,9710,2021-03-15,392.32,"4364 Michelle Mountain Apt. 599, West Sherryville, NH 97716",pending
8dabf76a-ea47-4e37-981c-99f966dcd78e,1124,2020-07-04,100.62,"4842 Romero Pines, Nealstad, OK 59940",shipped
768ddc52-97c4-4d0a-81d8-40a3547acdbb,7848,2023-01-01,56.66,"37147 Janet Inlet, Hernandezborough, NC 82358",delivered
484b2b32-9961-409a-816e-aae0f3988e97,1798,2020-05-19,62.06,"Unit 9746 Box 1448, DPO AA 83960",shipped
25a813ce-0eb3-479b-bbf4-a4e39f9fac27,4989,2021-03-30,113.71,"908 Charles Cliffs, Victorbury, MD 37435",delivered
8383cfeb-9504-4395-9681-d24b161b2c9f,4697,2021-09-04,249.81,"33957 Chavez Ways Apt. 477, South Jenniferfurt, AL 99075",pending
f1ad2118-1f74-4b67-8ac7-f0c14c92303d,2388,2022-10-31,305.81,"68814 Charles Springs Suite 413, Bartontown, WV 45888",shipped
66971075-223a-4162-9bd9-fcc6058e070e,1952,2020-09-06,326.6,"PSC 3935, Box 2072, APO AA 24742",shipped
72e56868-5faa-4b37-9701-4e2bf7697c27,6596,2021-03-05,220.84,"PSC 1239, Box 4995, APO AE 76348",pending
96a60176-9df2-4de9-b464-c41178103f6f,3395,2025-02-03,100.26,"3888 Michael Points, Kristymouth, CA 80064",pending
825d73bb-e5b2-4680-a649-0192a6ef9fcb,7169,2024-11-22,360.62,"278 Thomas Street, East Andrea, CO 61193",delivered
c5913998-ca88-4a8b-ae8f-1d8d045a81e1,5600,2021-02-04,353.01,"1722 Jessica Spur Apt. 556, New Reneeport, MA 50189",shipped
027a97fe-cac5-4b9e-9147-6c80f1677565,9423,2022-07-22,372.58,"759 Johnson Locks, Port Anthony, AR 95401",pending
10af0404-f6a3-43fc-8268-39ebf80e2ff1,6064,2022-08-15,11.2,"23740 Amanda Heights Apt. 420, North Jacquelinechester, NJ 48762",pending
3ccb9a39-688d-4267-b32d-7d118ad228ce,3336,2023-09-05,121.18,"1521 Hudson Via Suite 547, New Leahchester, MP 99743",pending
14d8ff68-5c1d-4a86-8209-8495bbb4f502,6638,2024-02-04,366.21,"Unit 0628 Box 7886, DPO AA 45012",shipped
8184c588-f579-471b-aa15-2163ec47f478,3239,2022-02-11,374.02,"3431 Kristy Causeway, South Jamesbury, NJ 93433",shipped
8d3610a5-1b34-4fa4-9120-ca41f23b0999,7308,2024-01-07,328.94,"0676 House Track, Sergioland, NC 39291",pending
2c82fd46-d939-486f-bd64-4e2a6fbcf35f,8626,2024-05-26,458.86,"265 Knox Haven, East Brandon, VA 21055",delivered
a52b57e9-ba2b-4460-bb5a-3a749ffa304d,2236,2022-01-09,149.58,"079 Morales Landing, North Shelly, DC 14720",pending
4e9cb570-9fc5-4a08-bc56-4c6556edaa1e,5745,2022-06-12,226.14,"9008 Jenkins Freeway Apt. 778, West Caitlinfurt, NE 50458",pending
4dbe9d13-a570-4b16-adf7-0b8e20243c83,5015,2025-04-22,227.53,"87594 Booker Land Apt. 313, Yangbury, NY 13238",delivered
8d8b3659-d0eb-4dd4-9c5f-7dba2959978a,2937,2023-05-30,311.32,"349 Hensley Plains Apt. 521, Longtown, GU 85203",pending
7a914ad6-0053-4a30-bee0-71fee202a982,4208,2023-01-10,342.06,"USCGC Elliott, FPO AE 07427",delivered
cffe3804-7d70-4f4d-9eda-7d3731bb8c2b,2710,2024-01-21,460.8,"4023 Sandra Wall Apt. 914, Monroemouth, MT 83023",delivered
ca552d3b-704b-4397-8763-361b4270877c,8395,2021-05-13,487.28,"5383 Eric Curve Suite 484, Weberstad, VI 22148",pending
3b1e1fbd-6380-4da2-aeaa-873c42b6febb,7893,2023-12-10,358.63,"2814 Michael Rue, North Richard, MH 27987",pending
24517a65-d570-4dda-a427-ed841391500e,1957,2025-01-30,178.85,"899 Michelle Loop, North Marchaven, NE 23093",delivered
